2021-11-21 17:31:44 [-3000]  T[0]  Resurrection Check Turn Left:-9
2021-11-21 17:31:44 [-2700]  T[10]  Resurrection Check Turn Left:1
2021-11-21 17:31:44 [-2400]  T[20]  Resurrection Check Turn Left:11
2021-11-21 17:38:08 [275]  T[159]  [China]  Stability Category 4 is 0
2021-11-21 17:38:08 [290]  T[160]  [Carthage]  Stability is 3
2021-11-21 17:38:08 [290]  T[160]  [Carthage]  Stability Category 0 is 0
2021-11-21 17:38:08 [290]  T[160]  [Carthage]  Stability Category 1 is 3
2021-11-21 17:38:08 [290]  T[160]  [Carthage]  Stability Category 2 is 6
2021-11-21 17:38:08 [290]  T[160]  [Carthage]  Stability Category 3 is 0
2021-11-21 17:38:08 [290]  T[160]  [Carthage]  Stability Category 4 is -6
2021-11-21 17:38:08 [290]  T[160]  [Rome]  Stability is -10
2021-11-21 17:38:08 [290]  T[160]  [Rome]  Stability Category 0 is -14
2021-11-21 17:38:08 [290]  T[160]  [Rome]  Stability Category 1 is 6
2021-11-21 17:38:08 [290]  T[160]  [Rome]  Stability Category 2 is 0
2021-11-21 17:38:08 [290]  T[160]  [Rome]  Stability Category 3 is -1
2021-11-21 17:38:08 [290]  T[160]  [Rome]  Stability Category 4 is -1
2021-11-21 17:38:08 [290]  T[160]  Resurrection Check Turn Left:151
2021-11-21 17:38:08 [305]  T[161]  [China]  Stability is -6
2021-11-21 17:38:08 [305]  T[161]  [China]  Stability Category 0 is 0
2021-11-21 17:38:08 [305]  T[161]  [China]  Stability Category 1 is 3
2021-11-21 17:38:08 [305]  T[161]  [China]  Stability Category 2 is -9
2021-11-21 17:38:08 [305]  T[161]  [China]  Stability Category 3 is 0
2021-11-21 17:38:08 [305]  T[161]  [China]  Stability Category 4 is 0
2021-11-21 17:38:08 [305]  T[161]  [Rome]  Stability is -9
2021-11-21 17:38:08 [305]  T[161]  [Rome]  Stability Category 0 is -14
2021-11-21 17:38:08 [305]  T[161]  [Rome]  Stability Category 1 is 6
2021-11-21 17:38:08 [305]  T[161]  [Rome]  Stability Category 2 is 0
2021-11-21 17:38:08 [305]  T[161]  [Rome]  Stability Category 3 is -1
2021-11-21 17:38:08 [305]  T[161]  [Rome]  Stability Category 4 is 0
2021-11-21 17:38:08 [320]  T[162]  [Carthage]  Stability is -17
2021-11-21 17:38:08 [320]  T[162]  [Carthage]  Stability Category 0 is 0
2021-11-21 17:38:08 [320]  T[162]  [Carthage]  Stability Category 1 is 3
2021-11-21 17:38:08 [320]  T[162]  [Carthage]  Stability Category 2 is -14
2021-11-21 17:38:08 [320]  T[162]  [Carthage]  Stability Category 3 is 0
2021-11-21 17:38:08 [320]  T[162]  [Carthage]  Stability Category 4 is -6
2021-11-21 17:38:08 [335]  T[163]  [China]  Stability is -6
2021-11-21 17:38:08 [335]  T[163]  [China]  Stability Category 0 is 0
2021-11-21 17:38:08 [335]  T[163]  [China]  Stability Category 1 is 3
2021-11-21 17:38:08 [335]  T[163]  [China]  Stability Category 2 is -9
2021-11-21 17:38:08 [335]  T[163]  [China]  Stability Category 3 is 0
2021-11-21 17:38:08 [335]  T[163]  [China]  Stability Category 4 is 0
2021-11-21 17:38:08 [335]  T[163]  [Polynesia]  Stability is -1
2021-11-21 17:38:08 [335]  T[163]  [Polynesia]  Stability Category 0 is 0
2021-11-21 17:38:08 [335]  T[163]  [Polynesia]  Stability Category 1 is -3
2021-11-21 17:38:08 [335]  T[163]  [Polynesia]  Stability Category 2 is 2
2021-11-21 17:38:08 [335]  T[163]  [Polynesia]  Stability Category 3 is 0
2021-11-21 17:38:08 [335]  T[163]  [Polynesia]  Stability Category 4 is 0
2021-11-21 17:38:08 [350]  T[164]  [Carthage]  Stability is -22
2021-11-21 17:38:08 [350]  T[164]  [Carthage]  Stability Category 0 is 1
2021-11-21 17:38:08 [350]  T[164]  [Carthage]  Stability Category 1 is -3
2021-11-21 17:38:08 [350]  T[164]  [Carthage]  Stability Category 2 is -14
2021-11-21 17:38:08 [350]  T[164]  [Carthage]  Stability Category 3 is 0
2021-11-21 17:38:08 [350]  T[164]  [Carthage]  Stability Category 4 is -6
2021-11-21 17:38:08 [350]  T[164]  [Korea]  Stability is 5
2021-11-21 17:38:08 [350]  T[164]  [Korea]  Stability Category 0 is 0
2021-11-21 17:38:08 [350]  T[164]  [Korea]  Stability Category 1 is 0
2021-11-21 17:38:08 [350]  T[164]  [Korea]  Stability Category 2 is 7
2021-11-21 17:38:08 [350]  T[164]  [Korea]  Stability Category 3 is 0
2021-11-21 17:38:08 [350]  T[164]  [Korea]  Stability Category 4 is -2
2021-11-21 17:38:08 [365]  T[165]  [Ethiopia]  Stability is 14
2021-11-21 17:38:08 [365]  T[165]  [Ethiopia]  Stability Category 0 is 0
2021-11-21 17:38:08 [365]  T[165]  [Ethiopia]  Stability Category 1 is 9
2021-11-21 17:38:08 [365]  T[165]  [Ethiopia]  Stability Category 2 is 6
2021-11-21 17:38:08 [365]  T[165]  [Ethiopia]  Stability Category 3 is 0
2021-11-21 17:38:08 [365]  T[165]  [Ethiopia]  Stability Category 4 is -1
2021-11-21 17:38:08 [380]  T[166]  [India]  Stability is 12
2021-11-21 17:38:08 [380]  T[166]  [India]  New Stability Level is 2
2021-11-21 17:38:08 [380]  T[166]  [India]  Stability Category 0 is 1
2021-11-21 17:38:08 [380]  T[166]  [India]  Stability Category 1 is 3
2021-11-21 17:38:08 [380]  T[166]  [India]  Stability Category 2 is 9
2021-11-21 17:38:08 [380]  T[166]  [India]  Stability Category 3 is -1
2021-11-21 17:38:08 [380]  T[166]  [India]  Stability Category 4 is 0
2021-11-21 17:38:08 [380]  T[166]  [Tamils]  Stability is 17
2021-11-21 17:38:08 [380]  T[166]  [Tamils]  Stability Category 0 is 0
2021-11-21 17:38:08 [380]  T[166]  [Tamils]  Stability Category 1 is 6
2021-11-21 17:38:08 [380]  T[166]  [Tamils]  Stability Category 2 is 11
2021-11-21 17:38:08 [380]  T[166]  [Tamils]  Stability Category 3 is 0
2021-11-21 17:38:08 [380]  T[166]  [Tamils]  Stability Category 4 is 0
2021-11-21 17:38:08 [395]  T[167]  [China]  Stability is -10
2021-11-21 17:38:08 [395]  T[167]  [China]  Stability Category 0 is 1
2021-11-21 17:38:08 [395]  T[167]  [China]  Stability Category 1 is 3
2021-11-21 17:38:08 [395]  T[167]  [China]  Stability Category 2 is -11
2021-11-21 17:38:08 [395]  T[167]  [China]  Stability Category 3 is 0
2021-11-21 17:38:08 [395]  T[167]  [China]  Stability Category 4 is -3
2021-11-21 17:38:08 [395]  T[167]  [India]  Stability is 12
2021-11-21 17:38:08 [395]  T[167]  [India]  New Stability Level is 3
2021-11-21 17:38:08 [395]  T[167]  [India]  Stability Category 0 is 2
2021-11-21 17:38:08 [395]  T[167]  [India]  Stability Category 1 is 3
2021-11-21 17:38:08 [395]  T[167]  [India]  Stability Category 2 is 9
2021-11-21 17:38:08 [395]  T[167]  [India]  Stability Category 3 is -1
2021-11-21 17:38:08 [395]  T[167]  [India]  Stability Category 4 is -1
2021-11-21 17:38:08 [395]  T[167]  [Korea]  Stability is 7
2021-11-21 17:38:08 [395]  T[167]  [Korea]  Stability Category 0 is 0
2021-11-21 17:38:08 [395]  T[167]  [Korea]  Stability Category 1 is 0
2021-11-21 17:38:08 [395]  T[167]  [Korea]  Stability Category 2 is 8
2021-11-21 17:38:08 [395]  T[167]  [Korea]  Stability Category 3 is 0
2021-11-21 17:38:08 [395]  T[167]  [Korea]  Stability Category 4 is -1
2021-11-21 17:38:08 [410]  T[168]  [Rome]  Stability is 9
2021-11-21 17:38:08 [410]  T[168]  [Rome]  Stability Category 0 is 0
2021-11-21 17:38:08 [410]  T[168]  [Rome]  Stability Category 1 is 9
2021-11-21 17:38:08 [410]  T[168]  [Rome]  Stability Category 2 is 4
2021-11-21 17:38:08 [410]  T[168]  [Rome]  Stability Category 3 is -1
2021-11-21 17:38:08 [410]  T[168]  [Rome]  Stability Category 4 is -3
2021-11-21 17:38:08 [410]  T[168]  [Maya]  Stability is 6
2021-11-21 17:38:08 [410]  T[168]  [Maya]  Stability Category 0 is 0
2021-11-21 17:38:08 [410]  T[168]  [Maya]  Stability Category 1 is 0
2021-11-21 17:38:08 [410]  T[168]  [Maya]  Stability Category 2 is 6
2021-11-21 17:38:08 [410]  T[168]  [Maya]  Stability Category 3 is 0
2021-11-21 17:38:08 [410]  T[168]  [Maya]  Stability Category 4 is 0
2021-11-21 17:38:08 [410]  T[168]  [Ethiopia]  Stability is 13
2021-11-21 17:38:08 [410]  T[168]  [Ethiopia]  Stability Category 0 is 0
2021-11-21 17:38:08 [410]  T[168]  [Ethiopia]  Stability Category 1 is 9
2021-11-21 17:38:08 [410]  T[168]  [Ethiopia]  Stability Category 2 is 4
2021-11-21 17:38:08 [410]  T[168]  [Ethiopia]  Stability Category 3 is 0
2021-11-21 17:38:08 [410]  T[168]  [Ethiopia]  Stability Category 4 is 0
2021-11-21 17:38:08 [425]  T[169]  [China]  Stability is -9
2021-11-21 17:38:08 [425]  T[169]  [China]  Stability Category 0 is 1
2021-11-21 17:38:08 [425]  T[169]  [China]  Stability Category 1 is 3
2021-11-21 17:38:08 [425]  T[169]  [China]  Stability Category 2 is -9
2021-11-21 17:38:08 [425]  T[169]  [China]  Stability Category 3 is 0
2021-11-21 17:38:08 [425]  T[169]  [China]  Stability Category 4 is -4
2021-11-21 17:38:08 [440]  T[170]  [Korea]  Stability is 4
2021-11-21 17:38:08 [440]  T[170]  [Korea]  Stability Category 0 is 0
2021-11-21 17:38:08 [440]  T[170]  [Korea]  Stability Category 1 is 0
2021-11-21 17:38:08 [440]  T[170]  [Korea]  Stability Category 2 is 7
2021-11-21 17:38:08 [440]  T[170]  [Korea]  Stability Category 3 is 0
2021-11-21 17:38:08 [440]  T[170]  [Korea]  Stability Category 4 is -3
2021-11-21 17:38:08 [440]  T[170]  [India]  Stability is 7
2021-11-21 17:38:08 [440]  T[170]  [India]  Stability Category 0 is 2
2021-11-21 17:38:08 [440]  T[170]  [India]  Stability Category 1 is -3
2021-11-21 17:38:08 [440]  T[170]  [India]  Stability Category 2 is 10
2021-11-21 17:38:08 [440]  T[170]  [India]  Stability Category 3 is -1
2021-11-21 17:38:08 [440]  T[170]  [India]  Stability Category 4 is -1
2021-11-21 17:38:08 [440]  T[170]  [Carthage]  Stability is -23
2021-11-21 17:38:08 [440]  T[170]  [Carthage]  Stability Category 0 is 1
2021-11-21 17:38:08 [440]  T[170]  [Carthage]  Stability Category 1 is -3
2021-11-21 17:38:08 [440]  T[170]  [Carthage]  Stability Category 2 is -14
2021-11-21 17:38:08 [440]  T[170]  [Carthage]  Stability Category 3 is 0
2021-11-21 17:38:08 [440]  T[170]  [Carthage]  Stability Category 4 is -7
2021-11-21 17:38:08 [440]  T[170]  Resurrection Check Turn Left:161
2021-11-21 17:38:08 [455]  T[171]  [India]  Stability is 8
2021-11-21 17:38:08 [455]  T[171]  [India]  Stability Category 0 is 2
2021-11-21 17:38:08 [455]  T[171]  [India]  Stability Category 1 is -3
2021-11-21 17:38:08 [455]  T[171]  [India]  Stability Category 2 is 10
2021-11-21 17:38:08 [455]  T[171]  [India]  Stability Category 3 is -1
2021-11-21 17:38:08 [455]  T[171]  [India]  Stability Category 4 is 0
2021-11-21 17:38:08 [455]  T[171]  [Korea]  Stability is 5
2021-11-21 17:38:08 [455]  T[171]  [Korea]  Stability Category 0 is 0
2021-11-21 17:38:08 [455]  T[171]  [Korea]  Stability Category 1 is 0
2021-11-21 17:38:08 [455]  T[171]  [Korea]  Stability Category 2 is 7
2021-11-21 17:38:08 [455]  T[171]  [Korea]  Stability Category 3 is 0
2021-11-21 17:38:08 [455]  T[171]  [Korea]  Stability Category 4 is -2
2021-11-21 17:38:08 [455]  T[171]  [Ethiopia]  Stability is 7
2021-11-21 17:38:08 [455]  T[171]  [Ethiopia]  Stability Category 0 is 0
2021-11-21 17:38:08 [455]  T[171]  [Ethiopia]  Stability Category 1 is 3
2021-11-21 17:38:08 [455]  T[171]  [Ethiopia]  Stability Category 2 is 4
2021-11-21 17:38:08 [455]  T[171]  [Ethiopia]  Stability Category 3 is 0
2021-11-21 17:38:08 [455]  T[171]  [Ethiopia]  Stability Category 4 is 0
2021-11-21 17:38:08 [485]  T[173]  [Rome]  Stability is -2
2021-11-21 17:38:08 [485]  T[173]  [Rome]  Stability Category 0 is 0
2021-11-21 17:38:08 [485]  T[173]  [Rome]  Stability Category 1 is 0
2021-11-21 17:38:08 [485]  T[173]  [Rome]  Stability Category 2 is 3
2021-11-21 17:38:08 [485]  T[173]  [Rome]  Stability Category 3 is 0
2021-11-21 17:38:08 [485]  T[173]  [Rome]  Stability Category 4 is -5
2021-11-21 17:38:08 [485]  T[173]  [China]  Stability is -11
2021-11-21 17:38:08 [485]  T[173]  [China]  Stability Category 0 is 1
2021-11-21 17:38:08 [485]  T[173]  [China]  Stability Category 1 is 3
2021-11-21 17:38:08 [485]  T[173]  [China]  Stability Category 2 is -9
2021-11-21 17:38:08 [485]  T[173]  [China]  Stability Category 3 is 0
2021-11-21 17:38:08 [485]  T[173]  [China]  Stability Category 4 is -6
2021-11-21 17:38:08 [485]  T[173]  [India]  Stability is 14
2021-11-21 17:38:08 [485]  T[173]  [India]  New Stability Level is 3
2021-11-21 17:38:08 [485]  T[173]  [India]  Stability Category 0 is 2
2021-11-21 17:38:08 [485]  T[173]  [India]  Stability Category 1 is 3
2021-11-21 17:38:08 [485]  T[173]  [India]  Stability Category 2 is 10
2021-11-21 17:38:08 [485]  T[173]  [India]  Stability Category 3 is 0
2021-11-21 17:38:08 [485]  T[173]  [India]  Stability Category 4 is -1
2021-11-21 17:38:08 [485]  T[173]  [Maya]  Stability is 6
2021-11-21 17:38:08 [485]  T[173]  [Maya]  Stability Category 0 is 0
2021-11-21 17:38:08 [485]  T[173]  [Maya]  Stability Category 1 is 0
2021-11-21 17:38:08 [485]  T[173]  [Maya]  Stability Category 2 is 6
2021-11-21 17:38:08 [485]  T[173]  [Maya]  Stability Category 3 is 0
2021-11-21 17:38:08 [485]  T[173]  [Maya]  Stability Category 4 is 0
2021-11-21 17:38:08 [500]  T[174]  [India]  Stability is 15
2021-11-21 17:38:08 [500]  T[174]  [India]  Stability Category 0 is 1
2021-11-21 17:38:08 [500]  T[174]  [India]  Stability Category 1 is 3
2021-11-21 17:38:08 [500]  T[174]  [India]  Stability Category 2 is 13
2021-11-21 17:38:08 [500]  T[174]  [India]  Stability Category 3 is 0
2021-11-21 17:38:08 [500]  T[174]  [India]  Stability Category 4 is -2
2021-11-21 17:38:08 [500]  T[174]  [Polynesia]  Stability is 2
2021-11-21 17:38:08 [500]  T[174]  [Polynesia]  New Stability Level is 2
2021-11-21 17:38:08 [500]  T[174]  [Polynesia]  Stability Category 0 is 0
2021-11-21 17:38:08 [500]  T[174]  [Polynesia]  Stability Category 1 is 0
2021-11-21 17:38:08 [500]  T[174]  [Polynesia]  Stability Category 2 is 2
2021-11-21 17:38:08 [500]  T[174]  [Polynesia]  Stability Category 3 is 0
2021-11-21 17:38:08 [500]  T[174]  [Polynesia]  Stability Category 4 is 0
2021-11-21 17:38:08 [500]  T[174]  [Ethiopia]  Stability is 8
2021-11-21 17:38:08 [500]  T[174]  [Ethiopia]  Stability Category 0 is 0
2021-11-21 17:38:08 [500]  T[174]  [Ethiopia]  Stability Category 1 is 0
2021-11-21 17:38:08 [500]  T[174]  [Ethiopia]  Stability Category 2 is 8
2021-11-21 17:38:08 [500]  T[174]  [Ethiopia]  Stability Category 3 is 0
2021-11-21 17:38:08 [500]  T[174]  [Ethiopia]  Stability Category 4 is 0
2021-11-21 17:38:08 [500]  T[174]  [Tamils]  Stability is 13
2021-11-21 17:38:08 [500]  T[174]  [Tamils]  Stability Category 0 is 0
2021-11-21 17:38:08 [500]  T[174]  [Tamils]  Stability Category 1 is 3
2021-11-21 17:38:08 [500]  T[174]  [Tamils]  Stability Category 2 is 11
2021-11-21 17:38:08 [500]  T[174]  [Tamils]  Stability Category 3 is 0
2021-11-21 17:38:08 [500]  T[174]  [Tamils]  Stability Category 4 is -1
2021-11-21 17:38:08 [530]  T[176]  [Korea]  Stability is 9
2021-11-21 17:38:08 [530]  T[176]  [Korea]  Stability Category 0 is 0
2021-11-21 17:38:08 [530]  T[176]  [Korea]  Stability Category 1 is 3
2021-11-21 17:38:08 [530]  T[176]  [Korea]  Stability Category 2 is 8
2021-11-21 17:38:08 [530]  T[176]  [Korea]  Stability Category 3 is -1
2021-11-21 17:38:08 [530]  T[176]  [Korea]  Stability Category 4 is -1
2021-11-21 17:38:08 [530]  T[176]  [China]  Stability is -15
2021-11-21 17:38:08 [530]  T[176]  [China]  Stability Category 0 is 0
2021-11-21 17:38:08 [530]  T[176]  [China]  Stability Category 1 is 0
2021-11-21 17:38:08 [530]  T[176]  [China]  Stability Category 2 is -10
2021-11-21 17:38:08 [530]  T[176]  [China]  Stability Category 3 is 0
2021-11-21 17:38:08 [530]  T[176]  [China]  Stability Category 4 is -5
2021-11-21 17:38:08 [545]  T[177]  [China]  Stability is -15
2021-11-21 17:38:08 [545]  T[177]  [China]  Stability Category 0 is 0
2021-11-21 17:38:08 [545]  T[177]  [China]  Stability Category 1 is 0
2021-11-21 17:38:08 [545]  T[177]  [China]  Stability Category 2 is -10
2021-11-21 17:38:08 [545]  T[177]  [China]  Stability Category 3 is 0
2021-11-21 17:38:08 [545]  T[177]  [China]  Stability Category 4 is -5
2021-11-21 17:38:08 [560]  T[178]  [China]  Stability is 7
2021-11-21 17:38:08 [560]  T[178]  [China]  New Stability Level is 1
2021-11-21 17:38:08 [560]  T[178]  [China]  Stability Category 0 is 0
2021-11-21 17:38:08 [560]  T[178]  [China]  Stability Category 1 is 3
2021-11-21 17:38:08 [560]  T[178]  [China]  Stability Category 2 is 9
2021-11-21 17:38:08 [560]  T[178]  [China]  Stability Category 3 is 0
2021-11-21 17:38:08 [560]  T[178]  [China]  Stability Category 4 is -5
2021-11-21 17:38:08 [560]  T[178]  [Tamils]  Stability is 11
2021-11-21 17:38:08 [560]  T[178]  [Tamils]  Stability Category 0 is 0
2021-11-21 17:38:08 [560]  T[178]  [Tamils]  Stability Category 1 is 0
2021-11-21 17:38:08 [560]  T[178]  [Tamils]  Stability Category 2 is 11
2021-11-21 17:38:08 [560]  T[178]  [Tamils]  Stability Category 3 is 0
2021-11-21 17:38:08 [560]  T[178]  [Tamils]  Stability Category 4 is 0
2021-11-21 17:38:08 [560]  T[178]  [Ethiopia]  Stability is 4
2021-11-21 17:38:08 [560]  T[178]  [Ethiopia]  Stability Category 0 is 0
2021-11-21 17:38:08 [560]  T[178]  [Ethiopia]  Stability Category 1 is 0
2021-11-21 17:38:08 [560]  T[178]  [Ethiopia]  Stability Category 2 is 4
2021-11-21 17:38:08 [560]  T[178]  [Ethiopia]  Stability Category 3 is 0
2021-11-21 17:38:08 [560]  T[178]  [Ethiopia]  Stability Category 4 is 0
2021-11-21 17:38:08 [575]  T[179]  [China]  Stability is 7
2021-11-21 17:38:08 [575]  T[179]  [China]  New Stability Level is 2
2021-11-21 17:38:08 [575]  T[179]  [China]  Stability Category 0 is 0
2021-11-21 17:38:08 [575]  T[179]  [China]  Stability Category 1 is 3
2021-11-21 17:38:08 [575]  T[179]  [China]  Stability Category 2 is 9
2021-11-21 17:38:08 [575]  T[179]  [China]  Stability Category 3 is 0
2021-11-21 17:38:08 [575]  T[179]  [China]  Stability Category 4 is -5
2021-11-21 17:38:08 [590]  T[180]  [Maya]  Stability is 6
2021-11-21 17:38:08 [590]  T[180]  [Maya]  Stability Category 0 is 0
2021-11-21 17:38:08 [590]  T[180]  [Maya]  Stability Category 1 is 0
2021-11-21 17:38:08 [590]  T[180]  [Maya]  Stability Category 2 is 6
2021-11-21 17:38:08 [590]  T[180]  [Maya]  Stability Category 3 is 0
2021-11-21 17:38:08 [590]  T[180]  [Maya]  Stability Category 4 is 0
2021-11-21 17:40:16 [590]  T[180]  Resurrection Check Turn Left:171
2021-11-21 17:40:16 [600]  T[181]  [India]  Stability is 20
2021-11-21 17:40:16 [600]  T[181]  [India]  New Stability Level is 4
2021-11-21 17:40:16 [600]  T[181]  [India]  Stability Category 0 is 1
2021-11-21 17:40:16 [600]  T[181]  [India]  Stability Category 1 is 9
2021-11-21 17:40:16 [600]  T[181]  [India]  Stability Category 2 is 10
2021-11-21 17:40:16 [600]  T[181]  [India]  Stability Category 3 is 0
2021-11-21 17:40:16 [600]  T[181]  [India]  Stability Category 4 is 0
2021-11-21 17:40:16 [610]  T[182]  [India]  Stability is 20
2021-11-21 17:40:16 [610]  T[182]  [India]  Stability Category 0 is 1
2021-11-21 17:40:16 [610]  T[182]  [India]  Stability Category 1 is 9
2021-11-21 17:40:16 [610]  T[182]  [India]  Stability Category 2 is 10
2021-11-21 17:40:16 [610]  T[182]  [India]  Stability Category 3 is 0
2021-11-21 17:40:16 [610]  T[182]  [India]  Stability Category 4 is 0
2021-11-21 17:40:16 [610]  T[182]  [Ethiopia]  Stability is 10
2021-11-21 17:40:16 [610]  T[182]  [Ethiopia]  New Stability Level is 3
2021-11-21 17:40:16 [610]  T[182]  [Ethiopia]  Stability Category 0 is 0
2021-11-21 17:40:16 [610]  T[182]  [Ethiopia]  Stability Category 1 is 6
2021-11-21 17:40:16 [610]  T[182]  [Ethiopia]  Stability Category 2 is 4
2021-11-21 17:40:16 [610]  T[182]  [Ethiopia]  Stability Category 3 is 0
2021-11-21 17:40:16 [610]  T[182]  [Ethiopia]  Stability Category 4 is 0
2021-11-21 17:40:16 [620]  T[183]  [China]  Stability is 2
2021-11-21 17:40:16 [620]  T[183]  [China]  Stability Category 0 is 0
2021-11-21 17:40:16 [620]  T[183]  [China]  Stability Category 1 is 6
2021-11-21 17:40:16 [620]  T[183]  [China]  Stability Category 2 is 1
2021-11-21 17:40:16 [620]  T[183]  [China]  Stability Category 3 is 0
2021-11-21 17:40:16 [620]  T[183]  [China]  Stability Category 4 is -5
2021-11-21 17:40:16 [640]  T[185]  [Tamils]  Stability is 8
2021-11-21 17:40:16 [640]  T[185]  [Tamils]  Stability Category 0 is 0
2021-11-21 17:40:16 [640]  T[185]  [Tamils]  Stability Category 1 is -3
2021-11-21 17:40:16 [640]  T[185]  [Tamils]  Stability Category 2 is 11
2021-11-21 17:40:16 [640]  T[185]  [Tamils]  Stability Category 3 is 0
2021-11-21 17:40:16 [640]  T[185]  [Tamils]  Stability Category 4 is 0
2021-11-21 17:40:16 [650]  T[186]  [Tamils]  Stability is 8
2021-11-21 17:40:16 [650]  T[186]  [Tamils]  Stability Category 0 is 0
2021-11-21 17:40:16 [650]  T[186]  [Tamils]  Stability Category 1 is -3
2021-11-21 17:40:16 [650]  T[186]  [Tamils]  Stability Category 2 is 11
2021-11-21 17:40:16 [650]  T[186]  [Tamils]  Stability Category 3 is 0
2021-11-21 17:40:16 [650]  T[186]  [Tamils]  Stability Category 4 is 0
2021-11-21 17:40:16 [660]  T[187]  [Byzantium]  Stability is -5
2021-11-21 17:40:16 [660]  T[187]  [Byzantium]  Stability Category 0 is 0
2021-11-21 17:40:16 [660]  T[187]  [Byzantium]  Stability Category 1 is 0
2021-11-21 17:40:16 [660]  T[187]  [Byzantium]  Stability Category 2 is -3
2021-11-21 17:40:16 [660]  T[187]  [Byzantium]  Stability Category 3 is -2
